,adjective,type,url
14406,informativ,predicative,https://www.lovelybooks.de/autor/Manfred-Kluge/Das-Buch-Avalon-Die-Mythen-und-Legenden-um-König-Artus-und-die-Ritter-seiner-Tafelrunde--1348096040-w/rezension/984453689/
14407,langweilig,predicative,https://www.lovelybooks.de/autor/Manfred-Kluge/Das-Buch-Avalon-Die-Mythen-und-Legenden-um-König-Artus-und-die-Ritter-seiner-Tafelrunde--1348096040-w/rezension/984453689/
14408,witzig,attributive,https://www.lovelybooks.de/autor/Annika-Leone/Überall-Popos-2321199405-w/rezension/2619731233/
14409,kurz,attributive,https://www.lovelybooks.de/autor/Gesellschaft-Deutscher-Tierfotografen-Regionalgruppe-Baden/Unsere-wilde-Heimat-1432219773-w/rezension/1434084470/
14410,gesammelt,attributive,https://www.lovelybooks.de/autor/Philipp-Scharrenberg/Offiziell-verrufenes-Buch-13303320437-w/rezension/16519349844/
14411,vorgetragen,attributive,https://www.lovelybooks.de/autor/Anton-Weil/Super-einsam-13037763332-w/rezension/23663954025/
14412,erscheinend,attributive,https://www.lovelybooks.de/autor/Clemens-Meyer/Die-Projektoren-13126412815-w/rezension/15705523915/
14413,tiefgründig,predicative,https://www.lovelybooks.de/autor/Yoko-Ogawa/Schwimmen-mit-Elefanten-1091226586-w/rezension/1129190645/
14414,klein,attributive,https://www.lovelybooks.de/autor/Patrick-Hundorf-(@patrickdogvillage)/Tiere-beobachten-mit-dem-Wildtierguide-18398133177-w/rezension/22276733629/
14415,knapp,attributive,https://www.lovelybooks.de/autor/Olaf-Brill/Der-kleine-Perry-1-Das-Geheimnis-des-Wanderplaneten-7175272412-w/rezension/10398113120/
14416,aussagekräftig,attributive,https://www.lovelybooks.de/autor/Jörg-Berghoff/Highlights-Irland-1331411360-w/rezension/7795047530/
14417,klug,attributive,https://www.lovelybooks.de/autor/Emily-Ratajkowski/My-Body-3527151235-w/rezension/4775472083/
14418,schonungslos,attributive,https://www.lovelybooks.de/autor/Emily-Ratajkowski/My-Body-3527151235-w/rezension/4775472083/
14419,klein,attributive,https://www.lovelybooks.de/autor/Tarah--Lynn-Saint--Elien-/forever-loved-16075538473-w/rezension/18538076841/
14420,persönlich,attributive,https://www.lovelybooks.de/autor/Tarah--Lynn-Saint--Elien-/forever-loved-16075538473-w/rezension/18538076841/
14421,fachlich,attributive,https://www.lovelybooks.de/autor/Nicolas-Doster/Dein-Weg-aus-der-Depression-21556341018-w/rezension/23298264182/
14422,entsprechend,attributive,https://www.lovelybooks.de/autor/Etan-Boritzer/Was-ist-Liebe--521330041-w/rezension/966810917/
14423,unterlegt,attributive,https://www.lovelybooks.de/autor/Iris-Panhans/Die-Kunst-der-Hexerei-12705726937-w/rezension/15800583915/
14424,unübersichtlich,predicative,https://www.lovelybooks.de/autor/Adele-Sax/-Ausgewählt-Sex-Lust-und-Hingabe-Erotik-pur--1349140685-w/rezension/1349165275/
14425,letzter,attributive,https://www.lovelybooks.de/autor/Adele-Sax/-Ausgewählt-Sex-Lust-und-Hingabe-Erotik-pur--1349140685-w/rezension/1349165275/
14426,nachfolgend,attributive,https://www.lovelybooks.de/autor/Karin-Slaughter/Belladonna-119324172-w/rezension/969723915/
14427,gehalten,attributive,https://www.lovelybooks.de/autor/Julia-Macher/MARCO-POLO-Reiseführer-Barcelona-16659519005-w/rezension/19121664791/
14428,ausführlich,predicative,https://www.lovelybooks.de/autor/Esther-van-den-Berg/Emmis-großes-Campingabenteuer-21166510367-w/rezension/25145235814/
14429,informativ,attributive,https://www.lovelybooks.de/autor/Anne-Rooney/Der-Ravensburger-Dinosaurier-Atlas-eine-Zeitreise-zu-den-Urzeitechsen-2915484779-w/rezension/3012347676/
14430,komplett,attributive,https://www.lovelybooks.de/autor/Mike-Henson/Pups-Wer-war-s--6208878567-w/rezension/7858103042/
14431,kurz,attributive,https://www.lovelybooks.de/autor/-/24-Türchen-für-mehr-Lebensfreude-5029104548-w/rezension/7248001589/
14432,lettisch,attributive,https://www.lovelybooks.de/autor/Paul-Decrinis/Blutiges-Gelübde-2915178674-w/rezension/2923181113/
14433,übersähen,predicative,https://www.lovelybooks.de/autor/David-Walliams/Das-Eismonster-2617403304-w/rezension/2796244578/
14434,früh,attributive,https://www.lovelybooks.de/autor/Michel-Houellebecq/Karte-und-Gebiet-508500315-w/rezension/1090820485/
14435,kurz,attributive,https://www.lovelybooks.de/autor/Katja-Senner/ministeps-Was-gehört-wohin-Auf-dem-Bauernhof-1537839247-w/rezension/2421499441/
14436,feinfühlig,predicative,https://www.lovelybooks.de/autor/Johann-von-Bülow/Roxy-7089920527-w/rezension/8481292111/
14437,aufwühlend,predicative,https://www.lovelybooks.de/autor/Johann-von-Bülow/Roxy-7089920527-w/rezension/8481292111/
14438,kurz,attributive,https://www.lovelybooks.de/autor/Angela-Weinhold/Wir-erforschen-die-Dinosaurier-1248940412-w/rezension/4203650557/
14439,verständlich,attributive,https://www.lovelybooks.de/autor/Angela-Weinhold/Wir-erforschen-die-Dinosaurier-1248940412-w/rezension/4203650557/
14440,interessant,attributive,https://www.lovelybooks.de/autor/Fredrik-Hiebert/5000-Jahre-Ägypten-7435102545-w/rezension/8731727927/
14441,lesenswert,attributive,https://www.lovelybooks.de/autor/Fredrik-Hiebert/5000-Jahre-Ägypten-7435102545-w/rezension/8731727927/
14442,weiß,attributive,https://www.lovelybooks.de/autor/Emilie-Autumn/Die-Anstalt-für-ungehorsame-viktorianische-Mädchen-7675346099-w/rezension/8790319732/
14443,kurz,attributive,https://www.lovelybooks.de/autor/Rong-Wang/Der-Fuchs-leiht-sich-die-Macht-des-Tigers-3227966431-w/rezension/4657786488/
14444,gelesen,attributive,https://www.lovelybooks.de/autor/Rong-Wang/Der-Fuchs-leiht-sich-die-Macht-des-Tigers-3227966431-w/rezension/4657786488/
14445,einfach,attributive,https://www.lovelybooks.de/autor/Julia-Hofmann/Die-Weihnachtsgeschichte-für-uns-Kleine-9056841226-w/rezension/11741308706/
14446,dazugehörig,attributive,https://www.lovelybooks.de/autor/Sandra-Noa/Wieso-Weshalb-Warum-Erstleser-Band-2-Vulkane-2915486698-w/rezension/2989632931/
14447,unnötig,attributive,https://www.lovelybooks.de/autor/Valesa-Schell/No-Knead-Brote-3468541356-w/rezension/5951268522/
14448,lang,attributive,https://www.lovelybooks.de/autor/Valesa-Schell/No-Knead-Brote-3468541356-w/rezension/5951268522/
14449,kurz,attributive,https://www.lovelybooks.de/autor/Johann-Fleuri/Tokyo-Eine-Augenreise-2987430371-w/rezension/10350053925/
14450,kurz,attributive,https://www.lovelybooks.de/autor/Sally-Ann-Wright/Lass-uns-die-Bibel-entdecken-11630900999-w/rezension/15033315649/
14451,jeweilig,attributive,https://www.lovelybooks.de/autor/Sally-Ann-Wright/Lass-uns-die-Bibel-entdecken-11630900999-w/rezension/15033315649/
14452,kurz,predicative,https://www.lovelybooks.de/autor/Sally-Ann-Wright/Lass-uns-die-Bibel-entdecken-11630900999-w/rezension/15033315649/
14453,lang,predicative,https://www.lovelybooks.de/autor/Sally-Ann-Wright/Lass-uns-die-Bibel-entdecken-11630900999-w/rezension/15033315649/
14454,lyrisch,attributive,https://www.lovelybooks.de/autor/Kathinka-Engel/Where-the-Roots-Grow-Stronger-2929354613-w/rezension/4091211722/
14455,gefühlvoll,attributive,https://www.lovelybooks.de/autor/Leisa-Rayven/Mister-Secret-2039208518-w/rezension/2681459295/
14456,autobiographisch,attributive,https://www.lovelybooks.de/autor/Charlotte-Kliemann/Die-Zeit-der-vergessenen-Kinder-2371677877-w/rezension/2424122666/
14457,einfach,attributive,https://www.lovelybooks.de/autor/THiLO/Ostwind-Für-immer-Freunde-1799905166-w/rezension/8881288302/
14458,wissenschaftlich,attributive,https://www.lovelybooks.de/autor/Daniel-Huhn/Rückeroberung-3425475525-w/rezension/4502714099/
14459,journalistisch,attributive,https://www.lovelybooks.de/autor/Daniel-Huhn/Rückeroberung-3425475525-w/rezension/4502714099/
14460,wissenschaftlich,attributive,https://www.lovelybooks.de/autor/Daniel-Huhn/Rückeroberung-3425475525-w/rezension/4502714099/
14461,einfach,attributive,https://www.lovelybooks.de/autor/Carola-von-Kessel/Wieso-Weshalb-Warum-Erstleser-Band-4-Weltraum-2915488342-w/rezension/3026523677/
14462,zweiter,attributive,https://www.lovelybooks.de/autor/Herman-Melville/John-Marr-und-andere-Matrosen-1348116930-w/rezension/23380294396/
14463,deutsch,attributive,https://www.lovelybooks.de/autor/Herman-Melville/John-Marr-und-andere-Matrosen-1348116930-w/rezension/23380294396/
14464,ganz,attributive,https://www.lovelybooks.de/autor/Herman-Melville/John-Marr-und-andere-Matrosen-1348116930-w/rezension/23380294396/
14465,deutsch,attributive,https://www.lovelybooks.de/autor/Herman-Melville/John-Marr-und-andere-Matrosen-1348116930-w/rezension/23380294396/
14466,englisch,attributive,https://www.lovelybooks.de/autor/Herman-Melville/John-Marr-und-andere-Matrosen-1348116930-w/rezension/23380294396/
14467,deutsch,attributive,https://www.lovelybooks.de/autor/Herman-Melville/John-Marr-und-andere-Matrosen-1348116930-w/rezension/23380294396/
14468,gut,attributive,https://www.lovelybooks.de/autor/Herman-Melville/John-Marr-und-andere-Matrosen-1348116930-w/rezension/23380294396/
14469,ganz,attributive,https://www.lovelybooks.de/autor/Marikka-Pfeiffer/Memora-Castle-oder-Das-Rätsel-der-vertauschten-Zeit-8909942150-w/rezension/10194491910/
14470,kurz,attributive,https://www.lovelybooks.de/autor/Hartmut-Bieber/Bodo-Bär-zu-Hause-1331910860-w/rezension/2327777419/
14471,fünfzeilig,attributive,https://www.lovelybooks.de/autor/Hartmut-Bieber/Bodo-Bär-zu-Hause-1331910860-w/rezension/2327777419/
14472,verständlich,predicative,https://www.lovelybooks.de/autor/Hartmut-Bieber/Bodo-Bär-zu-Hause-1331910860-w/rezension/2327777419/
14473,kurz,predicative,https://www.lovelybooks.de/autor/Jonty-Howley/Männer-weinen-2423512243-w/rezension/2434069251/
14474,prägnant,predicative,https://www.lovelybooks.de/autor/Jonty-Howley/Männer-weinen-2423512243-w/rezension/2434069251/
14475,ries,attributive,https://www.lovelybooks.de/autor/Mia-Leoni/In-Versuchung-1131990431-w/rezension/1195803614/
14476,autorisiert,attributive,https://www.lovelybooks.de/autor/Julia-Baird/Queen-Victoria-1551750152-w/rezension/1797614128/
14477,zitiert,attributive,https://www.lovelybooks.de/autor/Julia-Baird/Queen-Victoria-1551750152-w/rezension/1797614128/
14478,bewusst,predicative,https://www.lovelybooks.de/autor/Sina-Scherzant/Am-Tag-des-Weltuntergangs-verschlang-der-Wolf-die-Sonne-9593443193-w/rezension/10706119648/
14479,wirr,predicative,https://www.lovelybooks.de/autor/Sina-Scherzant/Am-Tag-des-Weltuntergangs-verschlang-der-Wolf-die-Sonne-9593443193-w/rezension/10706119648/
14480,ungenügend,attributive,https://www.lovelybooks.de/autor/Wolfgang-Herrndorf/Stimmen-1553174213-w/rezension/1947084969/
14481,intensiv,attributive,https://www.lovelybooks.de/autor/Kaleb-Erdmann/Die-Ausweichschule-18788703069-w/rezension/21248140875/
14482,bewegend,attributive,https://www.lovelybooks.de/autor/Kaleb-Erdmann/Die-Ausweichschule-18788703069-w/rezension/21248140875/
14483,kurz,attributive,https://www.lovelybooks.de/autor/Clemens-M.-Hutter/Über-den-Gipfeln-1073660987-w/rezension/1168646430/
14484,detailliert,attributive,https://www.lovelybooks.de/autor/Franziska-Tanneberger/Das-Moor-7143145891-w/rezension/8891097846/
14485,beschreibend,attributive,https://www.lovelybooks.de/autor/Andrea-Schulte--Peevers-/LONELY-PLANET-Bildband-Ultimative-Reiseziele-Deutschland-2987425429-w/rezension/4628824266/
14486,lustig,attributive,https://www.lovelybooks.de/autor/Roald-Dahl/Roald-Dahl-Farben-4428652879-w/rezension/7348701953/
14487,verständlich,predicative,https://www.lovelybooks.de/autor/Alice-Hemming/Der-Sonnendieb-18882805014-w/rezension/20035560179/
14488,kurz,attributive,https://www.lovelybooks.de/autor/Katie-Daynes/Kommt-unser-Essen-aus-dem-Supermarkt--9045583857-w/rezension/13971257049/
14489,kindgerecht,attributive,https://www.lovelybooks.de/autor/Katie-Daynes/Kommt-unser-Essen-aus-dem-Supermarkt--9045583857-w/rezension/13971257049/
14490,literarisch,attributive,https://www.lovelybooks.de/autor/Paula-Fürstenberg/Weltalltage-10968374884-w/rezension/12948538256/
14491,lang,predicative,https://www.lovelybooks.de/autor/Corinna-Langholf--Taylor-/Notizen-einer-Seelenkriegerin-5686721866-w/rezension/6458284046/
14492,gereimt,attributive,https://www.lovelybooks.de/autor/Corinna-Langholf--Taylor-/Notizen-einer-Seelenkriegerin-5686721866-w/rezension/6458284046/
14493,einleitend,attributive,https://www.lovelybooks.de/autor/Lutz-Kucher/Auf-fliegender-Mission-4-Malas-geheime-Insel-3013872006-w/rezension/3016607665/
14494,eigen,attributive,https://www.lovelybooks.de/autor/Jaromir-Konecny/Hip-und-Hop-und-Trauermarsch-144277250-w/rezension/13151430241/
14495,fehlerfrei,attributive,https://www.lovelybooks.de/autor/Johanna-Kramer/Wir-können-alles-sein-1882365895-w/rezension/1947984435/
14496,poetisch,predicative,https://www.lovelybooks.de/autor/Anna-Taube/Das-Nest-in-meinen-Zweigen-6377007570-w/rezension/9366600261/
14497,berührend,attributive,https://www.lovelybooks.de/autor/Valeria-Docampo/Alva-und-das-Leuchten-der-Erinnerung-9034355395-w/rezension/10818029447/
14498,kurz,attributive,https://www.lovelybooks.de/autor/Valeria-Docampo/Alva-und-das-Leuchten-der-Erinnerung-9034355395-w/rezension/10818029447/
14499,gut,predicative,https://www.lovelybooks.de/autor/Valeria-Docampo/Alva-und-das-Leuchten-der-Erinnerung-9034355395-w/rezension/10818029447/
14500,auch,predicative,https://www.lovelybooks.de/autor/Valeria-Docampo/Alva-und-das-Leuchten-der-Erinnerung-9034355395-w/rezension/10818029447/
14501,verständlich,predicative,https://www.lovelybooks.de/autor/Nicole-Reynolds/SUPERLESER-DC-Batman-Batmans-Welt-5187988439-w/rezension/8525087244/
14502,leichte,attributive,https://www.lovelybooks.de/autor/Nicole-Reynolds/SUPERLESER-DC-Batman-Batmans-Welt-5187988439-w/rezension/8525087244/
14503,geschrieben,attributive,https://www.lovelybooks.de/autor/Klemens-Pütz/Unverfrorene-Freunde-1564766088-w/rezension/1799766073/
14504,besonderer,attributive,https://www.lovelybooks.de/autor/Emily-Hughes/Wild-1135328767-w/rezension/1135383502/
14505,kurz,attributive,https://www.lovelybooks.de/autor/Emily-Hughes/Wild-1135328767-w/rezension/1135383502/
14506,alt,attributive,https://www.lovelybooks.de/autor/Anthony-Doerr/Wolkenkuckucksland-2929034987-w/rezension/11693605863/
14507,vergessen,attributive,https://www.lovelybooks.de/autor/Anthony-Doerr/Wolkenkuckucksland-2929034987-w/rezension/11693605863/
14508,kurz,attributive,https://www.lovelybooks.de/autor/Susanne-Gernhäuser/Mein-schönstes-Sachen-suchen-1989576375-w/rezension/2327010444/
14509,erzählend,attributive,https://www.lovelybooks.de/autor/Bernd-Richard-Knospe/Blue-Note-Girl-1400533210-w/rezension/1563484737/
14510,kurz,attributive,https://www.lovelybooks.de/autor/Elly-Kloke/Acht-müde-Fledermäuse-2820026553-w/rezension/2917922976/
14511,verständlich,attributive,https://www.lovelybooks.de/autor/Elly-Kloke/Acht-müde-Fledermäuse-2820026553-w/rezension/2917922976/
14512,letzter,attributive,https://www.lovelybooks.de/autor/Annette-Ramelsberger/Am-Abgrund-21675498892-w/rezension/24981777058/
14513,lang,attributive,https://www.lovelybooks.de/autor/Sonja-Kaiblinger/Die-Weltraumschule-Band-2-Ein-schleimiger-Spion-2801529786-w/rezension/2997292493/
14514,einzeln,attributive,https://www.lovelybooks.de/autor/Christoph-Rüffer/Zuhause-kochen-und-genießen-2936158174-w/rezension/3959428665/
14515,kurz,attributive,https://www.lovelybooks.de/autor/Astrid-Korten/Tango-im-Schritt-1111952264-w/rezension/1122648062/
14516,unterschiedlich,predicative,https://www.lovelybooks.de/autor/Astrid-Korten/Tango-im-Schritt-1111952264-w/rezension/1122648062/
14517,gesamt,attributive,https://www.lovelybooks.de/autor/Bov-Bjerg/Der-Vorweiner-8989296182-w/rezension/10276098476/
14518,lang,predicative,https://www.lovelybooks.de/autor/Daniel-Bleckmann/KoboldKroniken-Der-KlassenKobold-1-Emilias-erster-Schultag-12577721271-w/rezension/14961656245/
14519,erklärend,attributive,https://www.lovelybooks.de/autor/Katja-Ludwig/Innerlich-bin-ich-aus-Lakritze-9312612405-w/rezension/10755127241/
14520,außergewöhnlich,attributive,https://www.lovelybooks.de/autor/Holly--Jane-Rahlens-/Future-Fairy-Tales-Geschichten-aus-einer-anderen-Welt-3649209307-w/rezension/4985622242/
14521,englisch,attributive,https://www.lovelybooks.de/autor/Anja-Thieme/Kiss-the-Cook-Küss-den-Koch-916946061-w/rezension/956099600/
14522,konzentriert,attributive,https://www.lovelybooks.de/autor/Noemi-Schneider/Ludwig-und-das-Nashorn-6776893419-w/rezension/20362223392/
14523,informativ,predicative,https://www.lovelybooks.de/autor/Claus-G.-Keidel/Dänemark-mit-dem-Wohnmobil-1451109092-w/rezension/3009671488/
14524,sparsamen,attributive,https://www.lovelybooks.de/autor/Matthew-Johnstone/Den-Geist-beruhigen-982223554-w/rezension/982223117/
14525,kurz,attributive,https://www.lovelybooks.de/autor/Rina-Gregor/Stay-alive-Rätsel-Challenge-Überlebe-im-magischen-Wald-6666381945-w/rezension/8835872573/
14526,vorliegend,attributive,https://www.lovelybooks.de/autor/Iris-Gavric/Shitmoves-8654866414-w/rezension/10846017735/
14527,kindgerecht,predicative,https://www.lovelybooks.de/autor/Annette-Langen/Wer-das-Christkind-beschützte-1564763520-w/rezension/1938528074/
14528,verständlich,predicative,https://www.lovelybooks.de/autor/Annette-Langen/Wer-das-Christkind-beschützte-1564763520-w/rezension/1938528074/
14529,graviert,attributive,https://www.lovelybooks.de/autor/Irene-Vallejo/Papyrus-3474269668-w/rezension/6480345052/
14530,klein,attributive,https://www.lovelybooks.de/autor/Anita-van-Saan/Wieso-Weshalb-Warum-junior-Tiere-im-Meer-11484778395-w/rezension/12076101852/
14531,homogen,attributive,https://www.lovelybooks.de/autor/James-Clavell/Shogun-12047313020-w/rezension/14353209903/
14532,gesetzesähnlich,attributive,https://www.lovelybooks.de/autor/Justin-Cronin/Der-Übergang-307711936-w/rezension/966388974/
14533,lang,predicative,https://www.lovelybooks.de/autor/Justin-Cronin/Der-Übergang-307711936-w/rezension/966388974/
14534,kurzweilig,attributive,https://www.lovelybooks.de/autor/Christian-Rochow/LONELY-PLANET-Bildband-Die-50-schönsten-Reisen-von-Lonely-Planet-14979716673-w/rezension/17850566587/
14535,lesbar,predicative,https://www.lovelybooks.de/autor/V.-E.-Schwab/Gallant-7089911520-w/rezension/9377179273/
14536,informativ,predicative,https://www.lovelybooks.de/autor/Carola-von-Kessel/Wieso-Weshalb-Warum-Erstleser-Band-6-Pferde-3009426329-w/rezension/4244250115/
14537,benutzt,attributive,https://www.lovelybooks.de/autor/Johannes-Wiedlich/CHAINS-Lass-nicht-los--1458105881-w/rezension/1533796538/
14538,anschaulich,attributive,https://www.lovelybooks.de/autor/Bethan-Christopher/Rebel-Beauty-6666385690-w/rezension/8329684032/
14539,ermutigend,attributive,https://www.lovelybooks.de/autor/Bethan-Christopher/Rebel-Beauty-6666385690-w/rezension/8329684032/
14540,klein,attributive,https://www.lovelybooks.de/autor/Katy-Flint/Tiere-der-Nacht-Wildes-Leben-in-der-Dunkelheit-7165669546-w/rezension/8943996454/
14541,kindgerecht,predicative,https://www.lovelybooks.de/autor/Inga-Marie-Ramcke/Eklige-Untermieter-2482701159-w/rezension/2797511055/
14542,richtig,predicative,https://www.lovelybooks.de/autor/Inga-Marie-Ramcke/Eklige-Untermieter-2482701159-w/rezension/2797511055/
14543,spannend,predicative,https://www.lovelybooks.de/autor/Inga-Marie-Ramcke/Eklige-Untermieter-2482701159-w/rezension/2797511055/
14544,lebhaft,attributive,https://www.lovelybooks.de/autor/Hanna-Caspian/Gut-Greifenau-Goldsturm-2328329522-w/rezension/2573417625/
14545,kurz,attributive,https://www.lovelybooks.de/autor/Gabrielle-Zevin/Die-Widerspenstigkeit-des-Glücks-1237521858-w/rezension/1157146500/
14546,kurz,attributive,https://www.lovelybooks.de/autor/Hanneliese-Schulze/Duden-36-Mein-Tag-und-die-Jahreszeiten-15933325546-w/rezension/19335028174/
14547,gedruckt,attributive,https://www.lovelybooks.de/autor/Alissa-Levy/Weihnachtswahnsinn-19108669224-w/rezension/22561673942/
14548,hochliterarisch,attributive,https://www.lovelybooks.de/autor/Rita-Falk/Dampfnudelblues-518591767-w/rezension/15817176894/
14549,besonderer,attributive,https://www.lovelybooks.de/autor/Chris-Geletneky/Midlife-Cowboy-1204963240-w/rezension/1348297509/
14550,amüsant,attributive,https://www.lovelybooks.de/autor/Chris-Geletneky/Midlife-Cowboy-1204963240-w/rezension/1348297509/
14551,informativ,attributive,https://www.lovelybooks.de/autor/Micha-Gaszyski/Atlas-der-Weltwunder-2324366919-w/rezension/2483225210/
14552,kurz,attributive,https://www.lovelybooks.de/autor/Micha-Gaszyski/Atlas-der-Weltwunder-2324366919-w/rezension/2483225210/
14553,informativ,attributive,https://www.lovelybooks.de/autor/Micha-Gaszyski/Atlas-der-Weltwunder-2324366919-w/rezension/2483225210/
14554,kurz,attributive,https://www.lovelybooks.de/autor/Daniel-Napp/Dr-Brumm-Dr-Brumms-verrückte-Abenteuer-1343879350-w/rezension/17265246188/
14555,kurz,attributive,https://www.lovelybooks.de/autor/Bernhard-Hoëcker/Das-Katzenhuhn-Was-macht-der-Fisch-auf-dem-Dach--12936180152-w/rezension/15877062696/
14556,verständlich,attributive,https://www.lovelybooks.de/autor/Bernhard-Hoëcker/Das-Katzenhuhn-Was-macht-der-Fisch-auf-dem-Dach--12936180152-w/rezension/15877062696/
14557,biblisch,attributive,https://www.lovelybooks.de/autor/-/Sonne-und-Schild-2022-Buchkalender--2941980335-w/rezension/3913245954/
14558,vollständig,attributive,https://www.lovelybooks.de/autor/Karl-R.-Popper/Die-offene-Gesellschaft-und-ihre-Feinde-Bd-1-Der-Zauber-Platons-1331167170-w/rezension/2574907623/
14559,eigentlich,attributive,https://www.lovelybooks.de/autor/Karl-R.-Popper/Die-offene-Gesellschaft-und-ihre-Feinde-Bd-1-Der-Zauber-Platons-1331167170-w/rezension/2574907623/
14560,endlos,attributive,https://www.lovelybooks.de/autor/Miriam-Prätsch/Die-Suche-nach-der-guten-Nacht-6186764504-w/rezension/12602937058/
14561,wissenschaftlich,attributive,https://www.lovelybooks.de/autor/Miriam-Prätsch/Die-Suche-nach-der-guten-Nacht-6186764504-w/rezension/12602937058/
14562,gefasst,attributive,https://www.lovelybooks.de/autor/Karen-Dengler/KUNTH-New-York-Das-Buch-960862286-w/rezension/15368503861/
14563,toll,attributive,https://www.lovelybooks.de/autor/Bruno-Blum/Der-weiteste-Weg-1432049045-w/rezension/1454313008/
14564,heilig,attributive,https://www.lovelybooks.de/autor/Daniela-E.-Schenker/Kuan-Yin-9166183404-w/rezension/986375770/
14565,normal,attributive,https://www.lovelybooks.de/autor/Vanessa-Walder/Das-wilde-Mäh-und-die-Monster-Mission-Band-2--1139214262-w/rezension/1151611865/
14566,gelesen,attributive,https://www.lovelybooks.de/autor/Katja-Reider/Eine-Klasse-mit-Wuff-Schulhund-auf-Probe-11288767534-w/rezension/14300991705/
14567,einfach,attributive,https://www.lovelybooks.de/autor/Andrea-Schütze/Lenni-und-Lu-freuen-sich-auf-den-Schnee-9056836048-w/rezension/11147653663/
14568,informativ,attributive,https://www.lovelybooks.de/autor/Torben-Kuhlmann/Earhart-12730772671-w/rezension/15507459265/
14569,interessant,attributive,https://www.lovelybooks.de/autor/Torben-Kuhlmann/Earhart-12730772671-w/rezension/15507459265/
14570,nah,predicative,https://www.lovelybooks.de/autor/Annika-Reich/Durch-den-Wind-219039058-w/rezension/989366172/
14571,eigentlich,attributive,https://www.lovelybooks.de/autor/Kluun/Mitten-ins-Gesicht-143260390-w/rezension/985897961/
14572,kurz,attributive,https://www.lovelybooks.de/autor/Daniela-Dröscher/Lügen-über-meine-Mutter-5135073965-w/rezension/6677145409/
14573,lang,predicative,https://www.lovelybooks.de/autor/Bernd-Penners/Mein-Schiebe-Mitmachbuch-Wilde-Tiere-14641544382-w/rezension/17850535297/
14574,gereimt,attributive,https://www.lovelybooks.de/autor/Bernd-Penners/Mein-Schiebe-Mitmachbuch-Wilde-Tiere-14641544382-w/rezension/17850535297/
14575,geeignet,predicative,https://www.lovelybooks.de/autor/Bernd-Penners/Mein-Schiebe-Mitmachbuch-Wilde-Tiere-14641544382-w/rezension/17850535297/
14576,arbeitend,attributive,https://www.lovelybooks.de/autor/Dirk-Hülstrunk/plötzlicher-nebel-7016587060-w/rezension/23281862574/
14577,lesend,attributive,https://www.lovelybooks.de/autor/Liane-Schneider/Conni-Bilderbücher-Band-4-Conni-bekommt-eine-Katze-281449553-w/rezension/982535147/
14578,richtig,predicative,https://www.lovelybooks.de/autor/Liane-Schneider/Conni-Bilderbücher-Band-4-Conni-bekommt-eine-Katze-281449553-w/rezension/982535147/
14579,wissenschaftlich,attributive,https://www.lovelybooks.de/autor/Ingrid-Brodnig/Hass-im-Netz-1227928355-w/rezension/2827091054/
14580,unveröffentlicht,attributive,https://www.lovelybooks.de/autor/Jörg-Maurer/Haben-Sie-schon-mal-versucht-sich-in-einer-Supermarktwarteschlange-zurückzudrängeln--1213332188-w/rezension/2311529602/
14581,lang,attributive,https://www.lovelybooks.de/autor/Gabriele-Klink/Sockentier-Korkenkasper-1229888480-w/rezension/1229885000/
14582,untermalt,predicative,https://www.lovelybooks.de/autor/Stephanie-Gessner/Fanny-Frühling-Mein-Haufen-Brüder-7589643879-w/rezension/9632567111/
14583,neu,attributive,https://www.lovelybooks.de/autor/Alex-Johnson/Schreibwelten-7075291728-w/rezension/9355849666/
14584,ursprünglich,predicative,https://www.lovelybooks.de/autor/Mariana-Leky/Kummer-aller-Art-5187986539-w/rezension/15588971484/
14585,kurz,attributive,https://www.lovelybooks.de/autor/Cathrin-Schneider/alletage-2024-Der-Kalender-für-Familien-in-Saus-und-Braus-9652698920-w/rezension/9662436044/
14586,ganzseitig,attributive,https://www.lovelybooks.de/autor/Cathrin-Schneider/alletage-2024-Der-Kalender-für-Familien-in-Saus-und-Braus-9652698920-w/rezension/9662436044/
14587,technisch,predicative,https://www.lovelybooks.de/autor/Marc-Elsberg/BLACKOUT-Morgen-ist-es-zu-spät-801811611-w/rezension/3622320245/
14588,politisch,predicative,https://www.lovelybooks.de/autor/Marc-Elsberg/BLACKOUT-Morgen-ist-es-zu-spät-801811611-w/rezension/3622320245/
14589,informativ,attributive,https://www.lovelybooks.de/autor/Klaus-Werner/Reise-Know-How-Womo-weg-Nördliches-Deutschland-Die-schönsten-Touren-zwischen-Meer-und-Mittelgebirge-2792539535-w/rezension/2940174721/
14590,flüssig,predicative,https://www.lovelybooks.de/autor/Steffi-von-Wolff/Her-mit-dem-schönen-Leben-1759914366-w/rezension/2153975376/
14591,schön,predicative,https://www.lovelybooks.de/autor/Steffi-von-Wolff/Her-mit-dem-schönen-Leben-1759914366-w/rezension/2153975376/
14592,humorvoll,predicative,https://www.lovelybooks.de/autor/Steffi-von-Wolff/Her-mit-dem-schönen-Leben-1759914366-w/rezension/2153975376/
14593,schwarz,predicative,https://www.lovelybooks.de/autor/Maggie-Stiefvater/Shiver-144315490-w/rezension/1047623991/
14594,kurz,predicative,https://www.lovelybooks.de/autor/Maudi-Powell--Tuck-/Der-Mondschein-Zoo-2572020942-w/rezension/6399372075/
