,adjective,type,url
193,langweilig,predicative,https://www.lovelybooks.de/autor/E.-L.-James/Shades-of-Grey-Geheimes-Verlangen-941423137-w/rezension/979249066/
194,gut,predicative,https://www.lovelybooks.de/autor/Christian-Futscher/Wer-einsam-ist-in-der-großen-Stadt-1453970592-w/rezension/1888808157/
195,skurril,predicative,https://www.lovelybooks.de/autor/Carlos-Ruiz-Zafón/Marina-1256335170-w/rezension/1035409337/
196,schön,predicative,https://www.lovelybooks.de/autor/Carlos-Ruiz-Zafón/Marina-1256335170-w/rezension/1035409337/
197,seltsam,predicative,https://www.lovelybooks.de/autor/Carlos-Ruiz-Zafón/Marina-1256335170-w/rezension/1035409337/
198,anderer,attributive,https://www.lovelybooks.de/autor/Carlos-Ruiz-Zafón/Marina-1256335170-w/rezension/1035409337/
199,dritter,attributive,https://www.lovelybooks.de/autor/Laura-Kneidl/Water-Air-1236508443-w/rezension/1536194875/
200,ganz,attributive,https://www.lovelybooks.de/autor/Laura-Kneidl/Water-Air-1236508443-w/rezension/1536194875/
201,spannend,attributive,https://www.lovelybooks.de/autor/Laura-Kneidl/Water-Air-1236508443-w/rezension/1536194875/
202,klein,attributive,https://www.lovelybooks.de/autor/Langenscheidt/Muckefuck-Sendeschluss-1121190824-w/rezension/1120997116/
203,nett,attributive,https://www.lovelybooks.de/autor/Langenscheidt/Muckefuck-Sendeschluss-1121190824-w/rezension/1120997116/
204,spannend,predicative,https://www.lovelybooks.de/autor/Amanda-Frost/Vom-Tod-geküsst-1120084878-w/rezension/1254326025/
205,anderer,attributive,https://www.lovelybooks.de/autor/Peter-Berliner/Der-Wind-und-das-Blatt-9768554921-w/rezension/10108525579/
206,weit,attributive,https://www.lovelybooks.de/autor/Nicola-Schmidt/Zehn-wirklich-wichtige-Gespräche-die-Kinder-und-Eltern-wachsen-lassen-16218642946-w/rezension/18486235842/
207,vorangegang,attributive,https://www.lovelybooks.de/autor/Katharina-Mosel/Frühlingswellen-9056820890-w/rezension/10356125300/
208,typisch,attributive,https://www.lovelybooks.de/autor/Christian-Fischer/100-True-Crime-Rätselspiele-Wahre-Verbrechen-aus-aller-Welt-17316892401-w/rezension/17797121444/
209,unterhaltsam,attributive,https://www.lovelybooks.de/autor/Christian-Fischer/100-True-Crime-Rätselspiele-Wahre-Verbrechen-aus-aller-Welt-17316892401-w/rezension/17797121444/
210,ganz,attributive,https://www.lovelybooks.de/autor/Annette-Brahms/Der-Wunschling-Wünsche-schmecken-nach-Brausepulver-7089919315-w/rezension/9166212666/
211,gesamt,attributive,https://www.lovelybooks.de/autor/Stefanie-Lasthaus/Frau-Holles-Labyrinth-4938567482-w/rezension/8226205723/
212,letztem,attributive,https://www.lovelybooks.de/autor/Fabio-Haebel/It-s-Market-Day-1448964381-w/rezension/1485304387/
213,ganz,attributive,https://www.lovelybooks.de/autor/Lin-Rina/Elisa-Hemmiltons-Kofferkrimi-2990066312-w/rezension/3950506868/
214,komplett,attributive,https://www.lovelybooks.de/autor/Lin-Rina/Elisa-Hemmiltons-Kofferkrimi-2990066312-w/rezension/3950506868/
215,spannend,predicative,https://www.lovelybooks.de/autor/Lin-Rina/Elisa-Hemmiltons-Kofferkrimi-2990066312-w/rezension/3950506868/
216,wunderbar,predicative,https://www.lovelybooks.de/autor/Lin-Rina/Elisa-Hemmiltons-Kofferkrimi-2990066312-w/rezension/3950506868/
217,schnell,predicative,https://www.lovelybooks.de/autor/Cindi-Madsen/Boston-College-Nothing-but-Now-4367397453-w/rezension/5731205281/
218,einzig,attributive,https://www.lovelybooks.de/autor/Akira-Arenth/COLD-XXL-Gay-Romance-Anthologie-25-Winter-Weihnachtsgeschichten-1511099442-w/rezension/1517485372/
219,gelungen,attributive,https://www.lovelybooks.de/autor/Ulf-Tietge/PASTA-CON-AMICI-9403032743-w/rezension/11693597055/
220,erster,attributive,https://www.lovelybooks.de/autor/Ellen-Dunne/Boom-Town-Blues-3330858292-w/rezension/5124448463/
221,letzter,attributive,https://www.lovelybooks.de/autor/Virginia-Fox/Rocky-Mountain-Kiss-1548099598-w/rezension/1633100301/
222,empfehlenswert,predicative,https://www.lovelybooks.de/autor/Kajsa-Arnold/Croyden-Manor-Ein-Earl-zum-Verloben-2994958145-w/rezension/3002286463/
223,wichtig,predicative,https://www.lovelybooks.de/autor/Derek-Landy/Skulduggery-Pleasant-Band-7-1-2-Tanith-Low-Die-ruchlosen-Sieben-1062545517-w/rezension/15494263935/
224,gut,attributive,https://www.lovelybooks.de/autor/Kim-Stanley-Robinson/New-York-2140-1448969124-w/rezension/1571742033/
225,genial,attributive,https://www.lovelybooks.de/autor/Emily-Thomsen/Medusas-Fluch-1432049040-w/rezension/1870992824/
226,erster,attributive,https://www.lovelybooks.de/autor/Alan-Dean-Foster/Bannsänger-143346390-w/rezension/1209627354/
227,fesselnd,predicative,https://www.lovelybooks.de/autor/Julia-Corbin/Die-Bestimmung-des-Bösen-1509545811-w/rezension/2822137371/
228,spannend,predicative,https://www.lovelybooks.de/autor/Julia-Corbin/Die-Bestimmung-des-Bösen-1509545811-w/rezension/2822137371/
229,1.,attributive,https://www.lovelybooks.de/autor/Julia-Corbin/Die-Bestimmung-des-Bösen-1509545811-w/rezension/2822137371/
230,gut,attributive,https://www.lovelybooks.de/autor/Marie--Sabine-Roger-/Das-Leben-ist-ein-listiger-Kater-1082839766-w/rezension/1085394417/
231,gut,attributive,https://www.lovelybooks.de/autor/Valerie-Loe/Im-Zeichen-des-Lotus-Sammelband-Season-1-1526732469-w/rezension/1644916002/
232,erster,attributive,https://www.lovelybooks.de/autor/Ragnar-Jónasson/DUNKEL-2330274060-w/rezension/2637809634/
233,schlecht,attributive,https://www.lovelybooks.de/autor/Ragnar-Jónasson/DUNKEL-2330274060-w/rezension/2637809634/
234,erster,attributive,https://www.lovelybooks.de/autor/Vivien-Summer/SoulSystems-Suche-was-dich-rettet-1525955924-w/rezension/1638735070/
235,zweiter,attributive,https://www.lovelybooks.de/autor/Vivien-Summer/SoulSystems-Suche-was-dich-rettet-1525955924-w/rezension/1638735070/
236,gelungen,attributive,https://www.lovelybooks.de/autor/Sylvia-Day/Butterfly-in-Frost-2316704174-w/rezension/2431352073/
237,spannend,predicative,https://www.lovelybooks.de/autor/Nora-Bendzko/Die-Götter-müssen-sterben-2687406148-w/rezension/2989725923/
238,erster,attributive,https://www.lovelybooks.de/autor/Ellen-Berg/Jünger-geht-immer--16335008855-w/rezension/19352007083/
239,interessant,predicative,https://www.lovelybooks.de/autor/Martin-M.-Uhland/Zwergberg-Oneironaut-Das-Fantasy-Spielbuch-8141703718-w/rezension/10266168119/
240,mal,predicative,https://www.lovelybooks.de/autor/Martin-M.-Uhland/Zwergberg-Oneironaut-Das-Fantasy-Spielbuch-8141703718-w/rezension/10266168119/
241,ganz,attributive,https://www.lovelybooks.de/autor/Martin-M.-Uhland/Zwergberg-Oneironaut-Das-Fantasy-Spielbuch-8141703718-w/rezension/10266168119/
242,schön,attributive,https://www.lovelybooks.de/autor/Martin-M.-Uhland/Zwergberg-Oneironaut-Das-Fantasy-Spielbuch-8141703718-w/rezension/10266168119/
243,perfekt,attributive,https://www.lovelybooks.de/autor/Julia-K.-Stein/Vergoogelt--1169385118-w/rezension/1187523550/
244,vergleichbar,attributive,https://www.lovelybooks.de/autor/Matt-Haig/Der-fürsorgliche-Mr-Cave-17985732840-w/rezension/4461093043/
245,ruhig,predicative,https://www.lovelybooks.de/autor/Tess-Gerritsen/Die-Studentin-2929679020-w/rezension/3160143644/
246,schwierig,predicative,https://www.lovelybooks.de/autor/Christopher-Bünte/Emil-und-die-Kobolde-1486277547-w/rezension/3016586276/
247,emotional,predicative,https://www.lovelybooks.de/autor/Joanne-K.-Rowling/Grindelwalds-Verbrechen-Das-Originaldrehbuch-1661016004-w/rezension/1945177359/
248,wundervoll,predicative,https://www.lovelybooks.de/autor/Joanne-K.-Rowling/Grindelwalds-Verbrechen-Das-Originaldrehbuch-1661016004-w/rezension/1945177359/
249,toll,attributive,https://www.lovelybooks.de/autor/Joanne-K.-Rowling/Grindelwalds-Verbrechen-Das-Originaldrehbuch-1661016004-w/rezension/1945177359/
250,wunderbar,predicative,https://www.lovelybooks.de/autor/Peter-S.-Beagle/Das-letzte-Einhorn-145224510-w/rezension/969901191/
251,kurz,predicative,https://www.lovelybooks.de/autor/Peter-S.-Beagle/Das-letzte-Einhorn-145224510-w/rezension/969901191/
252,allgemein,predicative,https://www.lovelybooks.de/autor/Madeline-Docherty/Erdbeeren-und-Zigarettenqualm-15494380128-w/rezension/18588496641/
253,wichtig,attributive,https://www.lovelybooks.de/autor/Ilija-Trojanow/Macht-und-Widerstand-1157515973-w/rezension/1491396293/
254,anderer,attributive,https://www.lovelybooks.de/autor/Rudolf-Jagusch/Eifelmonster-1208945298-w/rezension/1241702395/
255,wunderschön,attributive,https://www.lovelybooks.de/autor/Lilia-Vogelsang/Soul-Talk-13050406731-w/rezension/21729158083/
256,erster,attributive,https://www.lovelybooks.de/autor/Leisa-Rayven/Mister-Romance-2039205603-w/rezension/2645040253/
257,restlich,attributive,https://www.lovelybooks.de/autor/Jeaniene-Frost/Rubinroter-Schatten-603768971-w/rezension/1523606132/
258,gesamt,attributive,https://www.lovelybooks.de/autor/Jeaniene-Frost/Rubinroter-Schatten-603768971-w/rezension/1523606132/
259,vorliegend,attributive,https://www.lovelybooks.de/autor/Vilmos-Kondor/Der-leise-Tod-324736514-w/rezension/964393696/
260,ganz,attributive,https://www.lovelybooks.de/autor/J.R.Ward/Blinder-König-219333039-w/rezension/953982399/
261,anderer,attributive,https://www.lovelybooks.de/autor/J.R.Ward/Blinder-König-219333039-w/rezension/953982399/
262,hervorragend,attributive,https://www.lovelybooks.de/autor/Tracey-Turner/25-Städte-10-000-Jahre-Eine-Reise-durch-die-Weltgeschichte-2922114472-w/rezension/3977029922/
263,anderer,attributive,https://www.lovelybooks.de/autor/Lyssa-Kay-Adams/The-Secret-Book-Club-Liebesromane-zum-Frühstück-2617404908-w/rezension/2833190506/
264,locker,attributive,https://www.lovelybooks.de/autor/Mia-B.-Meyers/Careless-Lies-2482702780-w/rezension/5798229366/
265,dick,attributive,https://www.lovelybooks.de/autor/Waris-Dirie/Wüstenblume-129652710-w/rezension/1161239887/
266,spannend,predicative,https://www.lovelybooks.de/autor/Alice-Gabathuler/Hundert-Lügen-1469382407-w/rezension/1474471444/
267,außergewöhnlich,predicative,https://www.lovelybooks.de/autor/Nils-Meyer--Selbach-/AHRENSMORD-4917049499-w/rezension/8106902530/
268,weit,attributive,https://www.lovelybooks.de/autor/Akira-Sugito/MoMo-the-blood-taker-Band-1-4754505212-w/rezension/12961066416/
269,erster,attributive,https://www.lovelybooks.de/autor/Geneva-Lee/Now-and-Forever-Weil-ich-dich-liebe-1743643810-w/rezension/1800676195/
270,vorherig,attributive,https://www.lovelybooks.de/autor/Isabel-Allende/Der-Wind-kennt-meinen-Namen-10968415859-w/rezension/13456891946/
271,fesselnd,predicative,https://www.lovelybooks.de/autor/Evie-Woods/Der-verschwundene-Buchladen-11391025940-w/rezension/22759053405/
272,schön,attributive,https://www.lovelybooks.de/autor/Anabelle-Stehl/Trusting-Yourself-Steh-zu-dir-und-für-dich-ein-11201681106-w/rezension/16080757848/
273,wertvoll,attributive,https://www.lovelybooks.de/autor/Anabelle-Stehl/Trusting-Yourself-Steh-zu-dir-und-für-dich-ein-11201681106-w/rezension/16080757848/
274,unterhaltsam,attributive,https://www.lovelybooks.de/autor/-/Guinness-World-Records-Fußball-Edition-20396845137-w/rezension/24100206462/
275,interessant,attributive,https://www.lovelybooks.de/autor/-/Guinness-World-Records-Fußball-Edition-20396845137-w/rezension/24100206462/
276,lehrreich,attributive,https://www.lovelybooks.de/autor/-/Guinness-World-Records-Fußball-Edition-20396845137-w/rezension/24100206462/
277,ganz,attributive,https://www.lovelybooks.de/autor/Sebastian-Fitzek/Flugangst-7A-1445387671-w/rezension/1526990206/
278,erster,attributive,https://www.lovelybooks.de/autor/Sebastian-Fitzek/Flugangst-7A-1445387671-w/rezension/1526990206/
279,deprimierend,predicative,https://www.lovelybooks.de/autor/Michael-Kleeberg/Das-amerikanische-Hospital-370662687-w/rezension/1227431564/
280,neu,attributive,https://www.lovelybooks.de/autor/Maggie-Stiefvater/Wie-der-Falke-fliegt-5017087676-w/rezension/7795136640/
281,ernst,attributive,https://www.lovelybooks.de/autor/Hugo-Hartung/Ich-denke-oft-an-Piroschka-Roman--1343675830-w/rezension/1569657945/
282,bekannt,attributive,https://www.lovelybooks.de/autor/Hugo-Hartung/Ich-denke-oft-an-Piroschka-Roman--1343675830-w/rezension/1569657945/
283,schön,attributive,https://www.lovelybooks.de/autor/Michael-Kneer/Fynn-Ally-2922120407-w/rezension/2983157464/
284,anderer,attributive,https://www.lovelybooks.de/autor/Jenny-Blackhurst/Die-stille-Kammer-1150366728-w/rezension/2617986400/
285,interessant,predicative,https://www.lovelybooks.de/autor/Theresa-Czerny/Die-Pferde-von-Eldenau-Galopp-durch-die-Brandung-1899012568-w/rezension/2224814106/
286,perfekt,predicative,https://www.lovelybooks.de/autor/Theresa-Czerny/Die-Pferde-von-Eldenau-Galopp-durch-die-Brandung-1899012568-w/rezension/2224814106/
287,schmal,predicative,https://www.lovelybooks.de/autor/Rebecca-West/Die-Rückkehr-1244651845-w/rezension/1358651383/
288,unscheinbar,predicative,https://www.lovelybooks.de/autor/Rebecca-West/Die-Rückkehr-1244651845-w/rezension/1358651383/
289,ultimativ,attributive,https://www.lovelybooks.de/autor/Rebecca-West/Die-Rückkehr-1244651845-w/rezension/1358651383/
290,locker,predicative,https://www.lovelybooks.de/autor/Samantha-Young/Boston-Nights-Wahres-Verlangen-2029412674-w/rezension/2423387620/
291,liebenswert,predicative,https://www.lovelybooks.de/autor/Samantha-Young/Boston-Nights-Wahres-Verlangen-2029412674-w/rezension/2423387620/
292,stark,attributive,https://www.lovelybooks.de/autor/David-A.-Simpson/Zombie-Road-IV-Weg-zur-Erlösung-Zombie-Road-German-4--10129256760-w/rezension/10133877610/
293,empfehlenswert,attributive,https://www.lovelybooks.de/autor/Lina-Wilms/Wir-leuchten-im-Dunkeln-Roman-1454836019-w/rezension/1461706353/
294,unterhaltsam,attributive,https://www.lovelybooks.de/autor/S.-Fischer--Fabian-/Die-ersten-Deutschen-143721380-w/rezension/967188170/
295,anderer,attributive,https://www.lovelybooks.de/autor/Lexy-v.-Golden/Scepter-of-Blood-Kuss-der-dunkelsten-Nacht-Scepter-of-Blood-1--7175271155-w/rezension/10180052952/
296,ideal,attributive,https://www.lovelybooks.de/autor/Jürgen-Seibold/Landpartie-1114767715-w/rezension/1135130574/
297,erster,attributive,https://www.lovelybooks.de/autor/Sebastian-Fitzek/Die-Therapie-45987473-w/rezension/1231540312/
298,magisch,attributive,https://www.lovelybooks.de/autor/Tamara-Macfarlane/Magische-Wasserwesen-9045587395-w/rezension/12105094729/
299,weit,attributive,https://www.lovelybooks.de/autor/Sophia-Handschuh/Gutes-Brot-Sauerteig-daheim-einfach-selbst-backen-auch-für-den-Thermomix-TM5-TM31-TM6-1652446293-w/rezension/2628580110/
300,neu,attributive,https://www.lovelybooks.de/autor/Adam-Silvera/Infinity-Son-Bd-1--6849483772-w/rezension/8731766478/
301,erster,attributive,https://www.lovelybooks.de/autor/Adam-Silvera/Infinity-Son-Bd-1--6849483772-w/rezension/8731766478/
302,spannend,predicative,https://www.lovelybooks.de/autor/Jamie-Freveletti/Emmas-Angst-691914976-w/rezension/2088392875/
303,mysteriös,predicative,https://www.lovelybooks.de/autor/Jamie-Freveletti/Emmas-Angst-691914976-w/rezension/2088392875/
304,anderer,attributive,https://www.lovelybooks.de/autor/Jamie-Freveletti/Emmas-Angst-691914976-w/rezension/2088392875/
305,schön,predicative,https://www.lovelybooks.de/autor/Lisa-Wirth/Origami-für-Kinder-10368435760-w/rezension/11484720985/
306,toll,predicative,https://www.lovelybooks.de/autor/Karen-M.-McManus/ONE-OF-US-IS-LYING-1530414410-w/rezension/2998683515/
307,vorherig,attributive,https://www.lovelybooks.de/autor/Meagan-Spooner/Undying-Das-Vermächtnis-1552696969-w/rezension/1639328409/
308,geeignet,predicative,https://www.lovelybooks.de/autor/Meagan-Spooner/Undying-Das-Vermächtnis-1552696969-w/rezension/1639328409/
309,erster,attributive,https://www.lovelybooks.de/autor/Sarah-Morgan/Weihnachten-kann-kommen-8858752886-w/rezension/17968274691/
310,erster,attributive,https://www.lovelybooks.de/autor/Timo-Leibig/Nanos-Sie-kämpfen-für-die-Freiheit-Thriller-Malek-Wutkowski-2--2154475555-w/rezension/2826764538/
311,dritter,attributive,https://www.lovelybooks.de/autor/Timo-Leibig/Nanos-Sie-kämpfen-für-die-Freiheit-Thriller-Malek-Wutkowski-2--2154475555-w/rezension/2826764538/
312,erster,attributive,https://www.lovelybooks.de/autor/Sophie-Irwin/Eine-Lady-hat-die-Wahl-7234816799-w/rezension/10256099069/
313,unabhängig,predicative,https://www.lovelybooks.de/autor/Sophie-Irwin/Eine-Lady-hat-die-Wahl-7234816799-w/rezension/10256099069/
314,lesbar,predicative,https://www.lovelybooks.de/autor/Sophie-Irwin/Eine-Lady-hat-die-Wahl-7234816799-w/rezension/10256099069/
315,toll,attributive,https://www.lovelybooks.de/autor/Sophie-Irwin/Eine-Lady-hat-die-Wahl-7234816799-w/rezension/10256099069/
316,erster,attributive,https://www.lovelybooks.de/autor/Lynn-Raye-Harris/Olivias-Beschützer-Ein-Militär-Liebesroman-Hostile-Operations-Team-Reihe-4--12056824260-w/rezension/12240784273/
317,kurz,attributive,https://www.lovelybooks.de/autor/Markus-Ebert/Wie-man-Italiener-wird-in-30-Lektionen-1233598187-w/rezension/2186833170/
318,erster,attributive,https://www.lovelybooks.de/autor/Inge-Löhnig/So-unselig-schön-Ein-Kommissar-Dühnfort-Krimi-3--375922031-w/rezension/966896961/
319,spannend,attributive,https://www.lovelybooks.de/autor/Inge-Löhnig/So-unselig-schön-Ein-Kommissar-Dühnfort-Krimi-3--375922031-w/rezension/966896961/
320,ausgearbeitet,attributive,https://www.lovelybooks.de/autor/Inge-Löhnig/So-unselig-schön-Ein-Kommissar-Dühnfort-Krimi-3--375922031-w/rezension/966896961/
321,kurz,predicative,https://www.lovelybooks.de/autor/Martin-Perscheid/Jemand-hat-mir-eine-SMS-geschickt--145055440-w/rezension/24645509841/
322,gebundener,attributive,https://www.lovelybooks.de/autor/Laura-Knowles/Aus-klein-wird-groß-2003255839-w/rezension/2321119643/
323,grandios,attributive,https://www.lovelybooks.de/autor/Amie-Kaufman/These-Broken-Stars-Jubilee-und-Flynn-Band-2--1365738817-w/rezension/1429287598/
324,erster,attributive,https://www.lovelybooks.de/autor/Amie-Kaufman/These-Broken-Stars-Jubilee-und-Flynn-Band-2--1365738817-w/rezension/1429287598/
325,erster,attributive,https://www.lovelybooks.de/autor/Amie-Kaufman/These-Broken-Stars-Jubilee-und-Flynn-Band-2--1365738817-w/rezension/1429287598/
326,kraftvoll,attributive,https://www.lovelybooks.de/autor/Elfriede-Jelinek/Die-Klavierspielerin-143209450-w/rezension/967294903/
327,wundervoll,attributive,https://www.lovelybooks.de/autor/Melanie-Thiele/Der-Duft-der-Sumpfzypressen-17868350516-w/rezension/20796465636/
328,erster,attributive,https://www.lovelybooks.de/autor/Nina-Hirschlehner/Lass-uns-Träume-sammeln-1500252399-w/rezension/1543583218/
329,gut,attributive,https://www.lovelybooks.de/autor/Zoe-Sugg/Girl-Online-On-Tour-1202075749-w/rezension/1240942624/
330,emotional,attributive,https://www.lovelybooks.de/autor/Melisa-Schwermer/So-bitter-die-Schuld-1315992069-w/rezension/1452550616/
331,wichtig,predicative,https://www.lovelybooks.de/autor/Melisa-Schwermer/So-bitter-die-Schuld-1315992069-w/rezension/1452550616/
332,anderer,attributive,https://www.lovelybooks.de/autor/Stewart-O’Nan/Emily-allein-629884279-w/rezension/1964687301/
333,spannend,attributive,https://www.lovelybooks.de/autor/Julia-Verhoeven/Was-im-Schwarz-gedeiht-19446524548-w/rezension/22220323439/
